timestamp,demand_kwh,temperature_f,hour,day_of_week,month,is_weekend,event_type,is_anomaly,anomaly_type,anomaly_magnitude,llm_explanation,detection_prompt
2023-06-24 15:00,84.62,80.6,15,5,6,1,none,0,,0.0,,
2023-06-24 16:00,73.82,80.7,16,5,6,1,none,0,,0.0,,
2023-06-24 17:00,94.41,89.8,17,5,6,1,none,0,,0.0,,
2023-06-24 18:00,92.34,76.5,18,5,6,1,none,0,,0.0,,
2023-06-24 19:00,101.31,82.4,19,5,6,1,none,0,,0.0,,
2023-06-24 20:00,104.82,89.4,20,5,6,1,none,0,,0.0,,
2023-06-24 21:00,74.38,75.0,21,5,6,1,none,0,,0.0,,
2023-06-24 22:00,58.2,85.6,22,5,6,1,none,0,,0.0,,
2023-06-24 23:00,44.1,84.1,23,5,6,1,none,0,,0.0,,
2023-06-25 00:00,26.78,81.4,0,6,6,1,none,0,,0.0,,
2023-06-25 01:00,21.45,83.8,1,6,6,1,none,0,,0.0,,
2023-06-25 02:00,12.67,88.1,2,6,6,1,none,0,,0.0,,
2023-06-25 03:00,15.3,92.3,3,6,6,1,none,0,,0.0,,
2023-06-25 04:00,21.96,76.2,4,6,6,1,none,0,,0.0,,
2023-06-25 05:00,26.15,79.1,5,6,6,1,none,0,,0.0,,
2023-06-25 06:00,62.99,73.7,6,6,6,1,none,0,,0.0,,
2023-06-25 07:00,71.98,76.5,7,6,6,1,none,0,,0.0,,
2023-06-25 08:00,80.02,79.6,8,6,6,1,none,0,,0.0,,
2023-06-25 09:00,86.46,76.7,9,6,6,1,none,0,,0.0,,
2023-06-25 10:00,83.42,81.7,10,6,6,1,none,0,,0.0,,
2023-06-25 11:00,76.17,76.4,11,6,6,1,none,0,,0.0,,
2023-06-25 12:00,79.52,83.7,12,6,6,1,none,0,,0.0,,
2023-06-25 13:00,76.03,85.0,13,6,6,1,none,0,,0.0,,
2023-06-25 14:00,77.52,69.3,14,6,6,1,none,0,,0.0,,
2023-06-25 15:00,79.33,75.4,15,6,6,1,none,0,,0.0,,
2023-06-25 16:00,82.61,76.2,16,6,6,1,none,0,,0.0,,
2023-06-25 17:00,93.53,78.3,17,6,6,1,none,0,,0.0,,
2023-06-25 18:00,98.13,80.9,18,6,6,1,none,0,,0.0,,
2023-06-25 19:00,103.82,79.9,19,6,6,1,none,0,,0.0,,
2023-06-25 20:00,111.8,75.2,20,6,6,1,none,0,,0.0,,
2023-06-25 21:00,65.55,78.6,21,6,6,1,none,0,,0.0,,
2023-06-25 22:00,54.12,81.1,22,6,6,1,none,0,,0.0,,
2023-06-25 23:00,53.09,84.0,23,6,6,1,none,0,,0.0,,
2023-06-26 00:00,30.83,75.3,0,0,6,0,none,0,,0.0,,
2023-06-26 01:00,31.32,69.5,1,0,6,0,none,0,,0.0,,
2023-06-26 02:00,27.0,74.7,2,0,6,0,none,0,,0.0,,
2023-06-26 03:00,32.43,73.4,3,0,6,0,none,0,,0.0,,
2023-06-26 04:00,29.59,86.0,4,0,6,0,none,0,,0.0,,
2023-06-26 05:00,35.86,74.8,5,0,6,0,none,0,,0.0,,
2023-06-26 06:00,73.95,75.5,6,0,6,0,none,0,,0.0,,
2023-06-26 07:00,89.98,82.8,7,0,6,0,none,0,,0.0,,
2023-06-26 08:00,104.68,85.9,8,0,6,0,none,0,,0.0,,
2023-06-26 09:00,123.61,83.6,9,0,6,0,none,0,,0.0,,
2023-06-26 10:00,103.94,72.7,10,0,6,0,none,0,,0.0,,
2023-06-26 11:00,112.35,79.5,11,0,6,0,none,0,,0.0,,
2023-06-26 12:00,103.82,76.0,12,0,6,0,none,0,,0.0,,
2023-06-26 13:00,103.89,82.9,13,0,6,0,none,0,,0.0,,
2023-06-26 14:00,99.99,80.9,14,0,6,0,none,0,,0.0,,
2023-06-26 15:00,100.81,93.3,15,0,6,0,none,0,,0.0,,
2023-06-26 16:00,106.07,78.1,16,0,6,0,none,0,,0.0,,
2023-06-26 17:00,118.6,91.5,17,0,6,0,none,0,,0.0,,
2023-06-26 18:00,132.83,91.9,18,0,6,0,none,0,,0.0,,
2023-06-26 19:00,131.76,82.5,19,0,6,0,none,0,,0.0,,
2023-06-26 20:00,138.71,83.4,20,0,6,0,none,0,,0.0,,
2023-06-26 21:00,90.52,87.6,21,0,6,0,none,0,,0.0,,
2023-06-26 22:00,74.48,79.3,22,0,6,0,none,0,,0.0,,
2023-06-26 23:00,61.97,74.1,23,0,6,0,none,0,,0.0,,
2023-06-27 00:00,34.34,83.2,0,1,6,0,none,0,,0.0,,
2023-06-27 01:00,33.76,69.3,1,1,6,0,none,0,,0.0,,
2023-06-27 02:00,27.69,95.0,2,1,6,0,none,0,,0.0,,
2023-06-27 03:00,28.45,91.4,3,1,6,0,none,0,,0.0,,
2023-06-27 04:00,28.28,71.8,4,1,6,0,none,0,,0.0,,
2023-06-27 05:00,26.15,86.3,5,1,6,0,none,0,,0.0,,
2023-06-27 06:00,84.97,76.4,6,1,6,0,none,0,,0.0,,
2023-06-27 07:00,96.74,80.0,7,1,6,0,none,0,,0.0,,
2023-06-27 08:00,108.12,81.4,8,1,6,0,none,0,,0.0,,
2023-06-27 09:00,118.93,77.4,9,1,6,0,none,0,,0.0,,
2023-06-27 10:00,111.35,74.4,10,1,6,0,none,0,,0.0,,
2023-06-27 11:00,110.72,76.2,11,1,6,0,none,0,,0.0,,
2023-06-27 12:00,107.01,78.6,12,1,6,0,none,0,,0.0,,
2023-06-27 13:00,102.14,77.0,13,1,6,0,none,0,,0.0,,
2023-06-27 14:00,101.98,69.5,14,1,6,0,none,0,,0.0,,
2023-06-27 15:00,107.05,78.1,15,1,6,0,none,0,,0.0,,
2023-06-27 16:00,104.42,86.1,16,1,6,0,none,0,,0.0,,
2023-06-27 17:00,118.13,74.7,17,1,6,0,none,0,,0.0,,
2023-06-27 18:00,135.33,82.9,18,1,6,0,none,0,,0.0,,
2023-06-27 19:00,138.54,87.6,19,1,6,0,none,0,,0.0,,
2023-06-27 20:00,148.39,83.8,20,1,6,0,none,0,,0.0,,
2023-06-27 21:00,96.98,82.0,21,1,6,0,none,0,,0.0,,
2023-06-27 22:00,71.25,78.1,22,1,6,0,none,0,,0.0,,
2023-06-27 23:00,58.96,75.9,23,1,6,0,none,0,,0.0,,
2023-06-28 00:00,37.21,80.4,0,2,6,0,none,0,,0.0,,
2023-06-28 01:00,34.22,80.5,1,2,6,0,none,0,,0.0,,
2023-06-28 02:00,28.25,77.4,2,2,6,0,none,0,,0.0,,
2023-06-28 03:00,26.53,72.0,3,2,6,0,none,0,,0.0,,
2023-06-28 04:00,29.53,83.2,4,2,6,0,none,0,,0.0,,
2023-06-28 05:00,30.23,85.7,5,2,6,0,none,0,,0.0,,
2023-06-28 06:00,91.19,77.9,6,2,6,0,none,0,,0.0,,
2023-06-28 07:00,99.05,79.4,7,2,6,0,none,0,,0.0,,
2023-06-28 08:00,109.04,77.6,8,2,6,0,none,0,,0.0,,
2023-06-28 09:00,118.83,85.6,9,2,6,0,none,0,,0.0,,
2023-06-28 10:00,106.27,65.9,10,2,6,0,none,0,,0.0,,
2023-06-28 11:00,108.31,87.4,11,2,6,0,none,0,,0.0,,
2023-06-28 12:00,99.31,82.7,12,2,6,0,none,0,,0.0,,
2023-06-28 13:00,107.85,75.7,13,2,6,0,none,0,,0.0,,
2023-06-28 14:00,111.06,82.5,14,2,6,0,none,0,,0.0,,
2023-06-28 15:00,107.82,79.1,15,2,6,0,none,0,,0.0,,
2023-06-28 16:00,102.25,80.1,16,2,6,0,none,0,,0.0,,
2023-06-28 17:00,125.62,66.5,17,2,6,0,none,0,,0.0,,
2023-06-28 18:00,127.33,81.0,18,2,6,0,none,0,,0.0,,
2023-06-28 19:00,138.22,70.3,19,2,6,0,none,0,,0.0,,
2023-06-28 20:00,143.83,78.4,20,2,6,0,none,0,,0.0,,
2023-06-28 21:00,85.83,91.2,21,2,6,0,none,0,,0.0,,
2023-06-28 22:00,75.86,75.8,22,2,6,0,none,0,,0.0,,
2023-06-28 23:00,52.45,88.7,23,2,6,0,none,0,,0.0,,
2023-06-29 00:00,30.04,91.6,0,3,6,0,none,0,,0.0,,
2023-06-29 01:00,28.71,79.4,1,3,6,0,none,0,,0.0,,
2023-06-29 02:00,33.69,77.4,2,3,6,0,none,0,,0.0,,
2023-06-29 03:00,30.88,73.6,3,3,6,0,none,0,,0.0,,
2023-06-29 04:00,26.45,77.7,4,3,6,0,none,0,,0.0,,
2023-06-29 05:00,31.18,95.5,5,3,6,0,none,0,,0.0,,
2023-06-29 06:00,87.15,83.7,6,3,6,0,none,0,,0.0,,
2023-06-29 07:00,101.41,71.5,7,3,6,0,none,0,,0.0,,
2023-06-29 08:00,103.12,64.9,8,3,6,0,none,0,,0.0,,
2023-06-29 09:00,120.33,77.2,9,3,6,0,none,0,,0.0,,
2023-06-29 10:00,105.53,81.3,10,3,6,0,none,0,,0.0,,
2023-06-29 11:00,102.29,79.9,11,3,6,0,none,0,,0.0,,
2023-06-29 12:00,109.11,71.0,12,3,6,0,none,0,,0.0,,
2023-06-29 13:00,112.54,84.2,13,3,6,0,none,0,,0.0,,
2023-06-29 14:00,108.97,75.3,14,3,6,0,none,0,,0.0,,
2023-06-29 15:00,110.96,78.3,15,3,6,0,none,0,,0.0,,
2023-06-29 16:00,107.04,86.1,16,3,6,0,none,0,,0.0,,
2023-06-29 17:00,127.74,78.0,17,3,6,0,none,0,,0.0,,
2023-06-29 18:00,127.06,83.9,18,3,6,0,none,0,,0.0,,
2023-06-29 19:00,134.55,72.0,19,3,6,0,none,0,,0.0,,
2023-06-29 20:00,146.19,89.1,20,3,6,0,none,0,,0.0,,
2023-06-29 21:00,89.73,73.3,21,3,6,0,none,0,,0.0,,
2023-06-29 22:00,72.16,87.6,22,3,6,0,none,0,,0.0,,
2023-06-29 23:00,56.54,83.1,23,3,6,0,none,0,,0.0,,
2023-06-30 00:00,26.42,89.7,0,4,6,0,none,0,,0.0,,
2023-06-30 01:00,30.24,86.9,1,4,6,0,none,0,,0.0,,
2023-06-30 02:00,21.62,81.5,2,4,6,0,none,0,,0.0,,
2023-06-30 03:00,28.62,66.8,3,4,6,0,none,0,,0.0,,
2023-06-30 04:00,25.0,81.5,4,4,6,0,none,0,,0.0,,
2023-06-30 05:00,31.75,73.5,5,4,6,0,none,0,,0.0,,
2023-06-30 06:00,82.05,83.4,6,4,6,0,none,0,,0.0,,
2023-06-30 07:00,89.7,84.7,7,4,6,0,none,0,,0.0,,
2023-06-30 08:00,112.79,77.9,8,4,6,0,none,0,,0.0,,
2023-06-30 09:00,118.51,80.4,9,4,6,0,none,0,,0.0,,
2023-06-30 10:00,100.6,93.8,10,4,6,0,none,0,,0.0,,
2023-06-30 11:00,112.86,84.8,11,4,6,0,none,0,,0.0,,
2023-06-30 12:00,109.64,78.1,12,4,6,0,none,0,,0.0,,
2023-06-30 13:00,103.45,74.1,13,4,6,0,none,0,,0.0,,
2023-06-30 14:00,109.39,82.3,14,4,6,0,none,0,,0.0,,
2023-06-30 15:00,112.48,86.7,15,4,6,0,none,0,,0.0,,
2023-06-30 16:00,110.97,79.6,16,4,6,0,none,0,,0.0,,
2023-06-30 17:00,127.51,77.9,17,4,6,0,none,0,,0.0,,
2023-06-30 18:00,131.58,81.2,18,4,6,0,none,0,,0.0,,
2023-06-30 19:00,129.28,82.5,19,4,6,0,none,0,,0.0,,
2023-06-30 20:00,142.01,73.3,20,4,6,0,none,0,,0.0,,
2023-06-30 21:00,97.72,69.9,21,4,6,0,none,0,,0.0,,
2023-06-30 22:00,78.01,85.2,22,4,6,0,none,0,,0.0,,
2023-06-30 23:00,64.52,73.3,23,4,6,0,none,0,,0.0,,
2023-07-01 00:00,22.71,88.9,0,5,7,1,none,0,,0.0,,
2023-07-01 01:00,22.93,79.7,1,5,7,1,none,0,,0.0,,
2023-07-01 02:00,21.65,79.8,2,5,7,1,none,0,,0.0,,
2023-07-01 03:00,25.75,76.4,3,5,7,1,none,0,,0.0,,
2023-07-01 04:00,16.52,90.7,4,5,7,1,none,0,,0.0,,
2023-07-01 05:00,17.4,76.0,5,5,7,1,none,0,,0.0,,
2023-07-01 06:00,59.6,86.2,6,5,7,1,none,0,,0.0,,
2023-07-01 07:00,73.35,68.0,7,5,7,1,none,0,,0.0,,
2023-07-01 08:00,82.3,87.1,8,5,7,1,none,0,,0.0,,
2023-07-01 09:00,90.14,77.9,9,5,7,1,none,0,,0.0,,
2023-07-01 10:00,76.15,85.1,10,5,7,1,none,0,,0.0,,
2023-07-01 11:00,77.84,76.0,11,5,7,1,none,0,,0.0,,
2023-07-01 12:00,78.34,69.6,12,5,7,1,none,0,,0.0,,
2023-07-01 13:00,81.92,83.3,13,5,7,1,none,0,,0.0,,
2023-07-01 14:00,80.24,80.5,14,5,7,1,none,0,,0.0,,
2023-07-01 15:00,76.45,79.8,15,5,7,1,none,0,,0.0,,
2023-07-01 16:00,80.42,74.8,16,5,7,1,none,0,,0.0,,
2023-07-01 17:00,94.21,78.3,17,5,7,1,none,0,,0.0,,
2023-07-01 18:00,95.84,75.8,18,5,7,1,none,0,,0.0,,
2023-07-01 19:00,105.4,95.6,19,5,7,1,none,0,,0.0,,
2023-07-01 20:00,105.27,79.1,20,5,7,1,none,0,,0.0,,
2023-07-01 21:00,70.28,73.9,21,5,7,1,none,0,,0.0,,
2023-07-01 22:00,50.0,78.4,22,5,7,1,none,0,,0.0,,
2023-07-01 23:00,41.7,67.2,23,5,7,1,none,0,,0.0,,
2023-07-02 00:00,21.17,77.9,0,6,7,1,none,0,,0.0,,
2023-07-02 01:00,16.2,85.5,1,6,7,1,none,0,,0.0,,
2023-07-02 02:00,28.21,72.1,2,6,7,1,none,0,,0.0,,
2023-07-02 03:00,25.66,77.4,3,6,7,1,none,0,,0.0,,
2023-07-02 04:00,19.35,89.0,4,6,7,1,none,0,,0.0,,
2023-07-02 05:00,21.04,76.1,5,6,7,1,none,0,,0.0,,
2023-07-02 06:00,60.71,64.9,6,6,7,1,none,0,,0.0,,
2023-07-02 07:00,72.96,81.9,7,6,7,1,none,0,,0.0,,
2023-07-02 08:00,78.15,80.4,8,6,7,1,none,0,,0.0,,
2023-07-02 09:00,93.58,72.7,9,6,7,1,none,0,,0.0,,
2023-07-02 10:00,80.83,73.7,10,6,7,1,none,0,,0.0,,
2023-07-02 11:00,85.5,77.6,11,6,7,1,none,0,,0.0,,
2023-07-02 12:00,74.47,82.5,12,6,7,1,none,0,,0.0,,
2023-07-02 13:00,81.97,69.5,13,6,7,1,none,0,,0.0,,
2023-07-02 14:00,77.83,76.3,14,6,7,1,none,0,,0.0,,
2023-07-02 15:00,80.4,82.7,15,6,7,1,none,0,,0.0,,
2023-07-02 16:00,82.77,77.0,16,6,7,1,none,0,,0.0,,
2023-07-02 17:00,99.2,74.4,17,6,7,1,none,0,,0.0,,
2023-07-02 18:00,99.98,71.9,18,6,7,1,none,0,,0.0,,
2023-07-02 19:00,96.27,85.3,19,6,7,1,none,0,,0.0,,
2023-07-02 20:00,110.77,74.6,20,6,7,1,none,0,,0.0,,
2023-07-02 21:00,70.11,83.6,21,6,7,1,none,0,,0.0,,
2023-07-02 22:00,61.35,72.2,22,6,7,1,none,0,,0.0,,
2023-07-02 23:00,39.59,83.8,23,6,7,1,none,0,,0.0,,
2023-07-03 00:00,30.4,69.4,0,0,7,0,none,0,,0.0,,
2023-07-03 01:00,28.3,80.4,1,0,7,0,none,0,,0.0,,
2023-07-03 02:00,26.66,80.7,2,0,7,0,none,0,,0.0,,
2023-07-03 03:00,27.8,64.0,3,0,7,0,none,0,,0.0,,
2023-07-03 04:00,28.4,77.0,4,0,7,0,none,0,,0.0,,
2023-07-03 05:00,22.24,69.7,5,0,7,0,none,0,,0.0,,
2023-07-03 06:00,86.19,73.6,6,0,7,0,none,0,,0.0,,
2023-07-03 07:00,99.15,84.2,7,0,7,0,none,0,,0.0,,
2023-07-03 08:00,101.59,71.8,8,0,7,0,none,0,,0.0,,
2023-07-03 09:00,120.54,79.6,9,0,7,0,none,0,,0.0,,
2023-07-03 10:00,98.14,79.1,10,0,7,0,none,0,,0.0,,
2023-07-03 11:00,106.08,71.4,11,0,7,0,none,0,,0.0,,
2023-07-03 12:00,109.27,79.6,12,0,7,0,none,0,,0.0,,
2023-07-03 13:00,107.52,77.5,13,0,7,0,none,0,,0.0,,
2023-07-03 14:00,108.94,77.2,14,0,7,0,none,0,,0.0,,
2023-07-03 15:00,106.46,78.5,15,0,7,0,none,0,,0.0,,
2023-07-03 16:00,106.53,75.0,16,0,7,0,none,0,,0.0,,
2023-07-03 17:00,124.97,79.6,17,0,7,0,none,0,,0.0,,
2023-07-03 18:00,135.17,78.9,18,0,7,0,none,0,,0.0,,
2023-07-03 19:00,133.1,78.2,19,0,7,0,none,0,,0.0,,
2023-07-03 20:00,136.14,82.0,20,0,7,0,none,0,,0.0,,
2023-07-03 21:00,95.74,70.2,21,0,7,0,none,0,,0.0,,
2023-07-03 22:00,71.72,79.7,22,0,7,0,none,0,,0.0,,
2023-07-03 23:00,56.58,74.4,23,0,7,0,none,0,,0.0,,
2023-07-04 00:00,22.95,73.7,0,1,7,0,holiday,0,,0.0,,
2023-07-04 01:00,19.1,80.9,1,1,7,0,holiday,0,,0.0,,
2023-07-04 02:00,13.78,73.4,2,1,7,0,holiday,0,,0.0,,
2023-07-04 03:00,21.54,85.2,3,1,7,0,holiday,0,,0.0,,
2023-07-04 04:00,22.05,72.4,4,1,7,0,holiday,0,,0.0,,
2023-07-04 05:00,18.03,76.2,5,1,7,0,holiday,0,,0.0,,
2023-07-04 06:00,50.72,79.3,6,1,7,0,holiday,0,,0.0,,
2023-07-04 07:00,61.85,74.6,7,1,7,0,holiday,0,,0.0,,
2023-07-04 08:00,71.71,73.7,8,1,7,0,holiday,0,,0.0,,
2023-07-04 09:00,73.68,87.9,9,1,7,0,holiday,0,,0.0,,
2023-07-04 10:00,61.02,66.7,10,1,7,0,holiday,0,,0.0,,
2023-07-04 11:00,66.38,75.7,11,1,7,0,holiday,0,,0.0,,
2023-07-04 12:00,69.56,77.9,12,1,7,0,holiday,0,,0.0,,
2023-07-04 13:00,61.77,67.0,13,1,7,0,holiday,0,,0.0,,
2023-07-04 14:00,69.57,78.4,14,1,7,0,holiday,0,,0.0,,
2023-07-04 15:00,62.4,74.1,15,1,7,0,holiday,0,,0.0,,
2023-07-04 16:00,74.12,79.5,16,1,7,0,holiday,0,,0.0,,
2023-07-04 17:00,77.15,78.3,17,1,7,0,holiday,0,,0.0,,
2023-07-04 18:00,78.91,76.9,18,1,7,0,holiday,0,,0.0,,
2023-07-04 19:00,88.53,83.0,19,1,7,0,holiday,0,,0.0,,
2023-07-04 20:00,90.84,66.0,20,1,7,0,holiday,0,,0.0,,
2023-07-04 21:00,60.03,79.4,21,1,7,0,holiday,0,,0.0,,
2023-07-04 22:00,44.96,75.0,22,1,7,0,holiday,0,,0.0,,
2023-07-04 23:00,35.76,80.0,23,1,7,0,holiday,0,,0.0,,
2023-07-05 00:00,28.01,63.7,0,2,7,0,none,0,,0.0,,
2023-07-05 01:00,27.95,82.5,1,2,7,0,none,0,,0.0,,
2023-07-05 02:00,31.22,87.1,2,2,7,0,none,0,,0.0,,
2023-07-05 03:00,28.99,78.7,3,2,7,0,none,0,,0.0,,
2023-07-05 04:00,28.45,76.2,4,2,7,0,none,0,,0.0,,
2023-07-05 05:00,31.62,74.8,5,2,7,0,none,0,,0.0,,
2023-07-05 06:00,78.3,71.0,6,2,7,0,none,0,,0.0,,
2023-07-05 07:00,102.58,69.9,7,2,7,0,none,0,,0.0,,
2023-07-05 08:00,107.42,79.8,8,2,7,0,none,0,,0.0,,
2023-07-05 09:00,120.49,70.3,9,2,7,0,none,0,,0.0,,
2023-07-05 10:00,107.06,76.0,10,2,7,0,none,0,,0.0,,
2023-07-05 11:00,106.84,70.8,11,2,7,0,none,0,,0.0,,
2023-07-05 12:00,103.14,74.1,12,2,7,0,none,0,,0.0,,
2023-07-05 13:00,100.05,81.1,13,2,7,0,none,0,,0.0,,
2023-07-05 14:00,108.94,80.0,14,2,7,0,none,0,,0.0,,
2023-07-05 15:00,102.92,71.4,15,2,7,0,none,0,,0.0,,
2023-07-05 16:00,107.33,75.3,16,2,7,0,none,0,,0.0,,
2023-07-05 17:00,125.63,75.7,17,2,7,0,none,0,,0.0,,
2023-07-05 18:00,127.77,87.2,18,2,7,0,none,0,,0.0,,
2023-07-05 19:00,139.0,66.4,19,2,7,0,none,0,,0.0,,
2023-07-05 20:00,143.17,86.8,20,2,7,0,none,0,,0.0,,
2023-07-05 21:00,93.9,70.1,21,2,7,0,none,0,,0.0,,
2023-07-05 22:00,79.27,69.9,22,2,7,0,none,0,,0.0,,
2023-07-05 23:00,57.8,68.5,23,2,7,0,none,0,,0.0,,
2023-07-06 00:00,30.01,70.6,0,3,7,0,none,0,,0.0,,
2023-07-06 01:00,30.21,74.5,1,3,7,0,none,0,,0.0,,
2023-07-06 02:00,25.55,76.8,2,3,7,0,none,0,,0.0,,
2023-07-06 03:00,29.3,80.4,3,3,7,0,none,0,,0.0,,
2023-07-06 04:00,38.46,70.7,4,3,7,0,none,0,,0.0,,
2023-07-06 05:00,28.89,79.5,5,3,7,0,none,0,,0.0,,
2023-07-06 06:00,89.97,85.1,6,3,7,0,none,0,,0.0,,
2023-07-06 07:00,95.79,75.8,7,3,7,0,none,0,,0.0,,
2023-07-06 08:00,105.61,70.7,8,3,7,0,none,0,,0.0,,
2023-07-06 09:00,118.74,75.5,9,3,7,0,none,0,,0.0,,
2023-07-06 10:00,108.44,78.6,10,3,7,0,none,0,,0.0,,
2023-07-06 11:00,101.36,78.1,11,3,7,0,none,0,,0.0,,
2023-07-06 12:00,104.01,71.0,12,3,7,0,none,0,,0.0,,
2023-07-06 13:00,110.4,75.0,13,3,7,0,none,0,,0.0,,
2023-07-06 14:00,104.77,69.7,14,3,7,0,none,0,,0.0,,
2023-07-06 15:00,105.0,82.4,15,3,7,0,none,0,,0.0,,
2023-07-06 16:00,105.64,79.4,16,3,7,0,none,0,,0.0,,
2023-07-06 17:00,122.99,78.2,17,3,7,0,none,0,,0.0,,
2023-07-06 18:00,123.62,80.7,18,3,7,0,none,0,,0.0,,
2023-07-06 19:00,136.89,74.5,19,3,7,0,none,0,,0.0,,
2023-07-06 20:00,147.57,79.9,20,3,7,0,none,0,,0.0,,
2023-07-06 21:00,100.32,74.3,21,3,7,0,none,0,,0.0,,
2023-07-06 22:00,82.01,72.7,22,3,7,0,none,0,,0.0,,
2023-07-06 23:00,55.35,81.6,23,3,7,0,none,0,,0.0,,
2023-07-07 00:00,29.3,78.5,0,4,7,0,none,0,,0.0,,
2023-07-07 01:00,28.61,80.4,1,4,7,0,none,0,,0.0,,
2023-07-07 02:00,34.98,74.8,2,4,7,0,none,0,,0.0,,
2023-07-07 03:00,32.81,76.1,3,4,7,0,none,0,,0.0,,
2023-07-07 04:00,36.17,75.3,4,4,7,0,none,0,,0.0,,
2023-07-07 05:00,27.04,72.6,5,4,7,0,none,0,,0.0,,
2023-07-07 06:00,80.82,85.8,6,4,7,0,none,0,,0.0,,
2023-07-07 07:00,97.97,86.3,7,4,7,0,none,0,,0.0,,
2023-07-07 08:00,98.95,75.7,8,4,7,0,none,0,,0.0,,
2023-07-07 09:00,118.41,76.5,9,4,7,0,none,0,,0.0,,
2023-07-07 10:00,112.55,83.7,10,4,7,0,none,0,,0.0,,
2023-07-07 11:00,109.4,72.5,11,4,7,0,none,0,,0.0,,
2023-07-07 12:00,110.49,81.2,12,4,7,0,none,0,,0.0,,
2023-07-07 13:00,98.43,79.6,13,4,7,0,none,0,,0.0,,
2023-07-07 14:00,101.58,75.7,14,4,7,0,none,0,,0.0,,
2023-07-07 15:00,110.12,75.4,15,4,7,0,none,0,,0.0,,
2023-07-07 16:00,110.79,78.5,16,4,7,0,none,0,,0.0,,
2023-07-07 17:00,118.71,78.7,17,4,7,0,none,0,,0.0,,
2023-07-07 18:00,130.4,61.5,18,4,7,0,none,0,,0.0,,
2023-07-07 19:00,131.79,75.4,19,4,7,0,none,0,,0.0,,
2023-07-07 20:00,138.66,66.4,20,4,7,0,none,0,,0.0,,
2023-07-07 21:00,97.06,75.5,21,4,7,0,none,0,,0.0,,
2023-07-07 22:00,83.13,77.8,22,4,7,0,none,0,,0.0,,
2023-07-07 23:00,62.52,70.4,23,4,7,0,none,0,,0.0,,
2023-07-08 00:00,24.9,76.9,0,5,7,1,none,0,,0.0,,
2023-07-08 01:00,26.41,74.0,1,5,7,1,none,0,,0.0,,
2023-07-08 02:00,19.41,78.4,2,5,7,1,none,0,,0.0,,
2023-07-08 03:00,21.17,76.6,3,5,7,1,none,0,,0.0,,
2023-07-08 04:00,17.41,79.6,4,5,7,1,none,0,,0.0,,
2023-07-08 05:00,23.71,76.5,5,5,7,1,none,0,,0.0,,
2023-07-08 06:00,67.34,76.8,6,5,7,1,none,0,,0.0,,
2023-07-08 07:00,70.77,81.3,7,5,7,1,none,0,,0.0,,
2023-07-08 08:00,80.83,78.0,8,5,7,1,none,0,,0.0,,
2023-07-08 09:00,81.2,79.1,9,5,7,1,none,0,,0.0,,
2023-07-08 10:00,73.71,74.8,10,5,7,1,none,0,,0.0,,
2023-07-08 11:00,79.41,84.3,11,5,7,1,none,0,,0.0,,
2023-07-08 12:00,83.24,75.5,12,5,7,1,none,0,,0.0,,
2023-07-08 13:00,75.14,79.2,13,5,7,1,none,0,,0.0,,
2023-07-08 14:00,78.31,76.2,14,5,7,1,none,0,,0.0,,
2023-07-08 15:00,76.89,66.2,15,5,7,1,none,0,,0.0,,
2023-07-08 16:00,79.19,75.5,16,5,7,1,none,0,,0.0,,
2023-07-08 17:00,97.53,67.8,17,5,7,1,none,0,,0.0,,
2023-07-08 18:00,97.5,76.0,18,5,7,1,none,0,,0.0,,
2023-07-08 19:00,98.62,79.1,19,5,7,1,none,0,,0.0,,
2023-07-08 20:00,104.73,79.4,20,5,7,1,none,0,,0.0,,
2023-07-08 21:00,73.09,71.3,21,5,7,1,none,0,,0.0,,
2023-07-08 22:00,60.42,85.6,22,5,7,1,none,0,,0.0,,
2023-07-08 23:00,42.17,82.2,23,5,7,1,none,0,,0.0,,
2023-07-09 00:00,28.09,67.1,0,6,7,1,none,0,,0.0,,
2023-07-09 01:00,28.3,89.0,1,6,7,1,none,0,,0.0,,
2023-07-09 02:00,17.51,74.6,2,6,7,1,none,0,,0.0,,
2023-07-09 03:00,15.39,70.3,3,6,7,1,none,0,,0.0,,
2023-07-09 04:00,28.55,76.0,4,6,7,1,none,0,,0.0,,
2023-07-09 05:00,23.33,75.8,5,6,7,1,none,0,,0.0,,
2023-07-09 06:00,60.33,84.9,6,6,7,1,none,0,,0.0,,
2023-07-09 07:00,78.77,88.9,7,6,7,1,none,0,,0.0,,
2023-07-09 08:00,77.34,75.9,8,6,7,1,none,0,,0.0,,
2023-07-09 09:00,87.11,80.8,9,6,7,1,none,0,,0.0,,
2023-07-09 10:00,84.77,69.7,10,6,7,1,none,0,,0.0,,
2023-07-09 11:00,80.27,83.9,11,6,7,1,none,0,,0.0,,
2023-07-09 12:00,74.73,69.1,12,6,7,1,none,0,,0.0,,
2023-07-09 13:00,77.65,77.3,13,6,7,1,none,0,,0.0,,
2023-07-09 14:00,83.74,74.6,14,6,7,1,none,0,,0.0,,
2023-07-09 15:00,85.16,81.0,15,6,7,1,none,0,,0.0,,
2023-07-09 16:00,78.28,70.7,16,6,7,1,none,0,,0.0,,
2023-07-09 17:00,94.72,81.2,17,6,7,1,none,0,,0.0,,
2023-07-09 18:00,99.03,85.8,18,6,7,1,none,0,,0.0,,
2023-07-09 19:00,103.94,87.7,19,6,7,1,none,0,,0.0,,
