timestamp,demand_kwh,temperature_f,hour,day_of_week,month,is_weekend,event_type,source,augmentation_scenario,generation_prompt
2023-01-31 20:00,104.11,37.7,20,1,1,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-01-31 21:00,68.8,43.7,21,1,1,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-01-31 22:00,60.93,34.7,22,1,1,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-01-31 23:00,36.96,24.8,23,1,1,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 00:00,27.05,33.3,0,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 01:00,32.23,39.2,1,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 02:00,22.74,39.1,2,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 03:00,30.02,51.8,3,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 04:00,26.83,54.9,4,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 05:00,24.37,48.6,5,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 06:00,59.4,47.2,6,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 07:00,70.39,37.6,7,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 08:00,77.39,41.5,8,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 09:00,91.82,46.7,9,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 10:00,25.53,43.0,10,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 11:00,23.53,35.6,11,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 12:00,21.52,38.2,12,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 13:00,23.61,42.0,13,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 14:00,24.52,51.6,14,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 15:00,25.99,36.4,15,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 16:00,114.14,49.8,16,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 17:00,123.98,41.1,17,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 18:00,141.61,40.3,18,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 19:00,107.37,53.8,19,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 20:00,101.12,39.6,20,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 21:00,63.33,43.3,21,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 22:00,56.61,44.4,22,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-01 23:00,37.62,39.7,23,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 00:00,19.87,45.6,0,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 01:00,10.51,35.5,1,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 02:00,29.09,42.3,2,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 03:00,20.17,52.5,3,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 04:00,23.88,38.9,4,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 05:00,23.21,36.5,5,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 06:00,66.51,47.1,6,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 07:00,69.59,41.9,7,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 08:00,75.89,37.2,8,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 09:00,89.47,41.1,9,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 10:00,22.8,48.0,10,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 11:00,23.44,51.5,11,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 12:00,22.86,42.4,12,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 13:00,24.82,28.0,13,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 14:00,23.42,46.9,14,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 15:00,24.38,42.9,15,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 16:00,107.91,33.1,16,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 17:00,122.33,47.3,17,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 18:00,127.92,44.3,18,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 19:00,101.06,45.3,19,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 20:00,110.26,32.8,20,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 21:00,67.16,38.1,21,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 22:00,61.79,43.7,22,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-02 23:00,44.25,36.4,23,3,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 00:00,24.77,45.1,0,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 01:00,20.53,43.6,1,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 02:00,22.34,37.5,2,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 03:00,10.31,36.1,3,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 04:00,25.62,45.1,4,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 05:00,17.96,28.3,5,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 06:00,69.83,46.2,6,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 07:00,67.49,42.6,7,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 08:00,84.7,41.4,8,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 09:00,84.8,38.6,9,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 10:00,22.62,39.6,10,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 11:00,25.71,43.2,11,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 12:00,23.46,44.4,12,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 13:00,21.89,40.7,13,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 14:00,23.67,47.8,14,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 15:00,27.59,41.4,15,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 16:00,106.67,44.3,16,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 17:00,135.79,39.9,17,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 18:00,127.47,43.2,18,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 19:00,98.53,48.0,19,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 20:00,109.92,53.7,20,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 21:00,75.52,39.8,21,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 22:00,60.61,42.9,22,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-03 23:00,40.61,45.4,23,4,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 00:00,20.62,38.6,0,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 01:00,14.89,40.5,1,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 02:00,18.19,36.8,2,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 03:00,12.23,54.9,3,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 04:00,22.15,42.6,4,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 05:00,18.31,42.0,5,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 06:00,47.91,36.1,6,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 07:00,56.74,41.4,7,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 08:00,69.76,49.6,8,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 09:00,67.3,46.0,9,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 10:00,17.4,43.7,10,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 11:00,17.47,44.5,11,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 12:00,19.4,43.5,12,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 13:00,19.19,36.5,13,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 14:00,17.68,50.4,14,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 15:00,17.09,29.8,15,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 16:00,83.03,50.3,16,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 17:00,94.19,36.5,17,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 18:00,104.71,47.5,18,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 19:00,74.43,41.1,19,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 20:00,75.51,40.1,20,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 21:00,51.51,52.2,21,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 22:00,48.99,49.8,22,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-04 23:00,31.27,48.5,23,5,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 00:00,16.4,44.9,0,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 01:00,17.8,37.1,1,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 02:00,21.25,35.4,2,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 03:00,17.3,39.7,3,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 04:00,15.46,44.2,4,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 05:00,14.6,46.0,5,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 06:00,40.82,47.7,6,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 07:00,60.56,43.3,7,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 08:00,56.69,36.5,8,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 09:00,66.72,45.6,9,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 10:00,18.41,44.6,10,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 11:00,19.15,46.3,11,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 12:00,17.53,45.0,12,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 13:00,20.1,46.5,13,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 14:00,16.65,41.7,14,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 15:00,17.68,49.1,15,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 16:00,87.91,29.5,16,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 17:00,96.52,39.3,17,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 18:00,102.7,44.5,18,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 19:00,74.16,46.8,19,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 20:00,78.16,45.6,20,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 21:00,55.26,46.9,21,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 22:00,47.24,36.9,22,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-05 23:00,36.23,39.3,23,6,2,1,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 00:00,29.35,44.7,0,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 01:00,20.6,41.2,1,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 02:00,20.79,42.4,2,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 03:00,15.53,47.3,3,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 04:00,17.73,36.2,4,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 05:00,28.84,48.2,5,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 06:00,60.92,41.9,6,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 07:00,75.05,42.9,7,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 08:00,80.15,36.9,8,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 09:00,90.0,48.4,9,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 10:00,24.96,43.6,10,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 11:00,24.57,26.3,11,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 12:00,21.56,38.6,12,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 13:00,25.41,45.6,13,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 14:00,24.9,41.7,14,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 15:00,25.34,52.2,15,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 16:00,115.04,52.3,16,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 17:00,120.39,43.0,17,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 18:00,130.8,41.0,18,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 19:00,100.5,55.5,19,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 20:00,107.81,43.2,20,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 21:00,77.18,42.8,21,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 22:00,57.98,38.8,22,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-06 23:00,38.72,38.0,23,0,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 00:00,21.85,38.8,0,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 01:00,19.23,39.9,1,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 02:00,21.67,34.1,2,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 03:00,25.04,33.5,3,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 04:00,16.17,43.0,4,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 05:00,18.99,40.6,5,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 06:00,66.96,44.4,6,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 07:00,70.86,31.2,7,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 08:00,81.89,41.5,8,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 09:00,84.99,43.8,9,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 10:00,22.81,40.6,10,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 11:00,23.79,49.0,11,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 12:00,23.69,53.9,12,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 13:00,21.95,38.2,13,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 14:00,21.86,31.7,14,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 15:00,24.37,44.1,15,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 16:00,115.89,33.0,16,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 17:00,130.19,39.6,17,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 18:00,140.55,52.2,18,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 19:00,97.64,40.9,19,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 20:00,102.72,29.6,20,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 21:00,66.45,41.2,21,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 22:00,57.51,41.7,22,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-07 23:00,41.4,41.2,23,1,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-08 00:00,23.77,43.5,0,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-08 01:00,27.64,36.0,1,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-08 02:00,22.08,41.9,2,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
2023-02-08 03:00,22.93,46.7,3,2,2,0,none,synthetic,grid_outage,Simulate a partial grid outage: demand drops to 30% of normal for 6 hours then rebounds sharply.
